Plot Title: 21135139,,,,,,,,
#,"Date Time, GMT-06:00","Full Range, μS/cm (LGR S/N: 21135139, SEN S/N: 21135139)",temperature_C,"Temp, °F (LGR S/N: 21135139, SEN S/N: 21135139)",Coupler Detached (LGR S/N: 21135139),Coupler Attached (LGR S/N: 21135139),Host Connected (LGR S/N: 21135139),End Of File (LGR S/N: 21135139)
3101,5/2/22 9:40,2.7,2.672222222,36.81,,,,
3102,5/2/22 9:50,2.3,2.677777778,36.82,,,,
3103,5/2/22 10:00,2.7,2.677777778,36.82,,,,
3104,5/2/22 10:10,2.7,2.677777778,36.82,,,,
3105,5/2/22 10:20,2.7,2.672222222,36.81,,,,
3106,5/2/22 10:30,2.7,2.688888889,36.84,,,,
3107,5/2/22 10:40,2.7,2.688888889,36.84,,,,
3108,5/2/22 10:50,2.7,2.688888889,36.84,,,,
3109,5/2/22 11:00,2.7,2.711111111,36.88,,,,
3110,5/2/22 11:10,2.7,2.711111111,36.88,,,,
3111,5/2/22 11:20,2.7,2.711111111,36.88,,,,
3112,5/2/22 11:30,2.7,2.711111111,36.88,,,,
3113,5/2/22 11:40,2.7,2.722222222,36.9,,,,
3114,5/2/22 11:50,2.7,2.738888889,36.93,,,,
3115,5/2/22 12:00,2.7,2.727777778,36.91,,,,
3116,5/2/22 12:10,2.7,2.738888889,36.93,,,,
3117,5/2/22 12:20,2.7,2.738888889,36.93,,,,
3118,5/2/22 12:30,2.7,2.761111111,36.97,,,,
3119,5/2/22 12:40,2.3,2.772222222,36.99,,,,
3120,5/2/22 12:50,2.7,2.761111111,36.97,,,,
3121,5/2/22 13:00,2.7,2.772222222,36.99,,,,
3122,5/2/22 13:10,2.3,2.772222222,36.99,,,,
3123,5/2/22 13:20,2.7,2.772222222,36.99,,,,
3124,5/2/22 13:30,2.7,2.777777778,37,,,,
3125,5/2/22 13:40,2.7,2.811111111,37.06,,,,
3126,5/2/22 13:50,2.3,2.8,37.04,,,,
3127,5/2/22 14:00,2.7,2.822222222,37.08,,,,
3128,5/2/22 14:10,2.7,2.827777778,37.09,,,,
3129,5/2/22 14:20,2.7,2.827777778,37.09,,,,
3130,5/2/22 14:30,2.7,2.827777778,37.09,,,,
3131,5/2/22 14:40,2.7,2.85,37.13,,,,
3132,5/2/22 14:50,2.7,2.861111111,37.15,,,,
3133,5/2/22 15:00,2.7,2.872222222,37.17,,,,
3134,5/2/22 15:10,2.7,2.872222222,37.17,,,,
3135,5/2/22 15:20,2.3,2.872222222,37.17,,,,
3136,5/2/22 15:30,2.7,2.9,37.22,,,,
3137,5/2/22 15:40,2.7,2.888888889,37.2,,,,
3138,5/2/22 15:50,2.7,2.911111111,37.24,,,,
3139,5/2/22 16:00,2.7,2.911111111,37.24,,,,
3140,5/2/22 16:10,2.7,2.922222222,37.26,,,,
3141,5/2/22 16:20,2.7,2.922222222,37.26,,,,
3142,5/2/22 16:30,2.7,2.922222222,37.26,,,,
3143,5/2/22 16:40,2.3,2.938888889,37.29,,,,
3144,5/2/22 16:50,2.7,2.95,37.31,,,,
3145,5/2/22 17:00,2.7,2.961111111,37.33,,,,
3146,5/2/22 17:10,2.7,2.961111111,37.33,,,,
3147,5/2/22 17:20,2.3,2.972222222,37.35,,,,
3148,5/2/22 17:30,2.3,2.972222222,37.35,,,,
3149,5/2/22 17:40,2.3,3,37.4,,,,
3150,5/2/22 17:50,2.7,2.988888889,37.38,,,,
3151,5/2/22 18:00,2.3,3,37.4,,,,
3152,5/2/22 18:10,2.7,2.988888889,37.38,,,,
3153,5/2/22 18:20,2.7,3.011111111,37.42,,,,
3154,5/2/22 18:30,2.3,3,37.4,,,,
3155,5/2/22 18:40,2.7,3.011111111,37.42,,,,
3156,5/2/22 18:50,2.7,3.011111111,37.42,,,,
3157,5/2/22 19:00,2.7,3.011111111,37.42,,,,
3158,5/2/22 19:10,2.7,3.027777778,37.45,,,,
3159,5/2/22 19:20,2.7,3.027777778,37.45,,,,
3160,5/2/22 19:30,2.7,3.027777778,37.45,,,,
3161,5/2/22 19:40,2.3,3.027777778,37.45,,,,
3162,5/2/22 19:50,2.7,3.011111111,37.42,,,,
3163,5/2/22 20:00,2.7,3.011111111,37.42,,,,
3164,5/2/22 20:10,2.7,3.011111111,37.42,,,,
3165,5/2/22 20:20,2.7,3.011111111,37.42,,,,
3166,5/2/22 20:30,2.3,3,37.4,,,,
3167,5/2/22 20:40,2.7,2.988888889,37.38,,,,
3168,5/2/22 20:50,2.3,2.988888889,37.38,,,,
3169,5/2/22 21:00,2.7,2.972222222,37.35,,,,
3170,5/2/22 21:10,2.3,2.972222222,37.35,,,,
3171,5/2/22 21:20,2.7,2.961111111,37.33,,,,
3172,5/2/22 21:30,2.3,2.95,37.31,,,,
3173,5/2/22 21:40,2.7,2.938888889,37.29,,,,
3174,5/2/22 21:50,2.3,2.922222222,37.26,,,,
3175,5/2/22 22:00,2.3,2.922222222,37.26,,,,
3176,5/2/22 22:10,2.3,2.911111111,37.24,,,,
3177,5/2/22 22:20,2.7,2.9,37.22,,,,
3178,5/2/22 22:30,2.3,2.911111111,37.24,,,,
3179,5/2/22 22:40,2.3,2.9,37.22,,,,
3180,5/2/22 22:50,2.7,2.888888889,37.2,,,,
3181,5/2/22 23:00,2.3,2.888888889,37.2,,,,
3182,5/2/22 23:10,2.3,2.872222222,37.17,,,,
3183,5/2/22 23:20,2.3,2.872222222,37.17,,,,
3184,5/2/22 23:30,2.7,2.861111111,37.15,,,,
3185,5/2/22 23:40,2.3,2.861111111,37.15,,,,
3186,5/2/22 23:50,2.7,2.85,37.13,,,,
3187,5/3/22 0:00,2.3,2.85,37.13,,,,
3188,5/3/22 0:10,2.3,2.827777778,37.09,,,,
3189,5/3/22 0:20,2.7,2.827777778,37.09,,,,
3190,5/3/22 0:30,2.3,2.827777778,37.09,,,,
3191,5/3/22 0:40,2.3,2.822222222,37.08,,,,
3192,5/3/22 0:50,2.3,2.811111111,37.06,,,,
3193,5/3/22 1:00,2.3,2.822222222,37.08,,,,
3194,5/3/22 1:10,2.3,2.822222222,37.08,,,,
3195,5/3/22 1:20,2.3,2.8,37.04,,,,
3196,5/3/22 1:30,2.3,2.811111111,37.06,,,,
3197,5/3/22 1:40,2.3,2.811111111,37.06,,,,
3198,5/3/22 1:50,2.3,2.811111111,37.06,,,,
3199,5/3/22 2:00,2.7,2.8,37.04,,,,
3200,5/3/22 2:10,2.3,2.8,37.04,,,,
3201,5/3/22 2:20,2.3,2.777777778,37,,,,
3202,5/3/22 2:30,2.3,2.777777778,37,,,,
3203,5/3/22 2:40,2.3,2.777777778,37,,,,
3204,5/3/22 2:50,2.3,2.777777778,37,,,,
3205,5/3/22 3:00,2.3,2.772222222,36.99,,,,
3206,5/3/22 3:10,2.3,2.772222222,36.99,,,,
3207,5/3/22 3:20,2.3,2.772222222,36.99,,,,
3208,5/3/22 3:30,2.3,2.761111111,36.97,,,,
3209,5/3/22 3:40,2.3,2.761111111,36.97,,,,
3210,5/3/22 3:50,2.3,2.761111111,36.97,,,,
3211,5/3/22 4:00,2.3,2.738888889,36.93,,,,
3212,5/3/22 4:10,2.3,2.738888889,36.93,,,,
3213,5/3/22 4:20,2.3,2.738888889,36.93,,,,
3214,5/3/22 4:30,2.3,2.738888889,36.93,,,,
3215,5/3/22 4:40,2.3,2.727777778,36.91,,,,
3216,5/3/22 4:50,2.3,2.727777778,36.91,,,,
3217,5/3/22 5:00,2.3,2.722222222,36.9,,,,
3218,5/3/22 5:10,2.3,2.727777778,36.91,,,,
3219,5/3/22 5:20,2.3,2.722222222,36.9,,,,
3220,5/3/22 5:30,2.3,2.711111111,36.88,,,,
3221,5/3/22 5:40,1.9,2.711111111,36.88,,,,
3222,5/3/22 5:50,1.9,2.711111111,36.88,,,,
3223,5/3/22 6:00,2.3,2.711111111,36.88,,,,
3224,5/3/22 6:10,2.3,2.711111111,36.88,,,,
3225,5/3/22 6:20,2.3,2.711111111,36.88,,,,
3226,5/3/22 6:30,2.3,2.688888889,36.84,,,,
3227,5/3/22 6:40,2.3,2.688888889,36.84,,,,
3228,5/3/22 6:50,2.3,2.722222222,36.9,,,,
3229,5/3/22 7:00,2.3,2.711111111,36.88,,,,
3230,5/3/22 7:10,2.3,2.711111111,36.88,,,,
3231,5/3/22 7:20,1.9,2.711111111,36.88,,,,
3232,5/3/22 7:30,2.3,2.688888889,36.84,,,,
3233,5/3/22 7:40,1.9,2.722222222,36.9,,,,
3234,5/3/22 7:50,1.5,2.727777778,36.91,,,,
3235,5/3/22 8:00,1.9,2.727777778,36.91,,,,
3236,5/3/22 8:10,1.9,2.727777778,36.91,,,,
3237,5/3/22 8:20,2.3,2.738888889,36.93,,,,
3238,5/3/22 8:30,2.3,2.738888889,36.93,,,,
3239,5/3/22 8:40,2.3,2.772222222,36.99,,,,
3240,5/3/22 8:50,2.3,2.777777778,37,,,,
3241,5/3/22 9:00,1.5,2.777777778,37,,,,
3242,5/3/22 9:10,2.3,2.8,37.04,,,,
3243,5/3/22 9:20,1.9,2.811111111,37.06,,,,
3244,5/3/22 9:30,1.9,2.827777778,37.09,,,,
3245,5/3/22 9:40,2.3,3.011111111,37.42,,,,
3246,5/3/22 9:50,2.3,2.872222222,37.17,,,,
3247,5/3/22 10:00,1.9,2.85,37.13,,,,
3248,5/3/22 10:10,2.3,2.827777778,37.09,,,,
3249,5/3/22 10:20,2.3,2.822222222,37.08,,,,
3250,5/3/22 10:30,1.9,2.861111111,37.15,,,,
3251,5/3/22 10:40,1.5,2.872222222,37.17,,,,
3252,5/3/22 10:50,1.9,2.861111111,37.15,,,,
3253,5/3/22 11:00,2.3,2.888888889,37.2,,,,
3254,5/3/22 11:10,2.3,2.888888889,37.2,,,,
3255,5/3/22 11:20,1.5,2.9,37.22,,,,
3256,5/3/22 11:30,1.9,2.911111111,37.24,,,,
3257,5/3/22 11:40,1.9,2.922222222,37.26,,,,
3258,5/3/22 11:50,1.9,2.922222222,37.26,,,,
3259,5/3/22 12:00,1.9,2.95,37.31,,,,
3260,5/3/22 12:10,2.3,2.961111111,37.33,,,,
3261,5/3/22 12:20,1.5,2.972222222,37.35,,,,
3262,5/3/22 12:30,1.9,2.972222222,37.35,,,,
3263,5/3/22 12:40,1.9,2.972222222,37.35,,,,
3264,5/3/22 12:50,1.5,2.988888889,37.38,,,,
3265,5/3/22 13:00,1.5,2.988888889,37.38,,,,
3266,5/3/22 13:10,1.9,3.011111111,37.42,,,,
3267,5/3/22 13:20,1.5,2.988888889,37.38,,,,
3268,5/3/22 13:30,1.9,3,37.4,,,,
3269,5/3/22 13:40,1.9,3.011111111,37.42,,,,
3270,5/3/22 13:50,1.5,3.027777778,37.45,,,,
3271,5/3/22 14:00,1.9,3.011111111,37.42,,,,
3272,5/3/22 14:10,1.5,3.011111111,37.42,,,,
3273,5/3/22 14:20,1.9,3,37.4,,,,
3274,5/3/22 14:30,1.5,3.011111111,37.42,,,,
3275,5/3/22 14:40,1.5,3.011111111,37.42,,,,
3276,5/3/22 14:50,1.9,2.988888889,37.38,,,,
3277,5/3/22 15:00,1.5,2.988888889,37.38,,,,
3278,5/3/22 15:10,1.5,2.961111111,37.33,,,,
3279,5/3/22 15:20,1.5,2.961111111,37.33,,,,
3280,5/3/22 15:30,1.5,2.911111111,37.24,,,,
3281,5/3/22 15:40,1.9,2.872222222,37.17,,,,
3282,5/3/22 15:50,1.5,2.85,37.13,,,,
3283,5/3/22 16:00,1.5,2.811111111,37.06,,,,
3284,5/3/22 16:10,1.5,2.772222222,36.99,,,,
3285,5/3/22 16:20,1.5,2.738888889,36.93,,,,
3286,5/3/22 16:30,1.5,2.722222222,36.9,,,,
3287,5/3/22 16:40,1.5,2.677777778,36.82,,,,
3288,5/3/22 16:50,1.9,2.627777778,36.73,,,,
3289,5/3/22 17:00,1.5,2.577777778,36.64,,,,
3290,5/3/22 17:10,1.9,2.55,36.59,,,,
3291,5/3/22 17:20,1.5,2.527777778,36.55,,,,
3292,5/3/22 17:30,1.5,2.461111111,36.43,,,,
3293,5/3/22 17:40,1.5,2.438888889,36.39,,,,
3294,5/3/22 17:50,1.5,2.411111111,36.34,,,,
3295,5/3/22 18:00,1.5,2.388888889,36.3,,,,
3296,5/3/22 18:10,1.5,2.35,36.23,,,,
3297,5/3/22 18:20,1.9,2.322222222,36.18,,,,
3298,5/3/22 18:30,1.5,2.322222222,36.18,,,,
3299,5/3/22 18:40,1.5,2.277777778,36.1,,,,
3300,5/3/22 18:50,1.5,2.261111111,36.07,,,,
3301,5/3/22 19:00,1.5,2.261111111,36.07,,,,
3302,5/3/22 19:10,1.5,2.222222222,36,,,,
3303,5/3/22 19:20,1.5,2.222222222,36,,,,
3304,5/3/22 19:30,1.5,2.222222222,36,,,,
3305,5/3/22 19:40,1.5,2.222222222,36,,,,
3306,5/3/22 19:50,1.5,2.211111111,35.98,,,,
3307,5/3/22 20:00,1.5,2.188888889,35.94,,,,
3308,5/3/22 20:10,1.5,2.188888889,35.94,,,,
3309,5/3/22 20:20,1.5,2.188888889,35.94,,,,
3310,5/3/22 20:30,1.5,2.188888889,35.94,,,,
3311,5/3/22 20:40,1.5,2.188888889,35.94,,,,
3312,5/3/22 20:50,1.5,2.177777778,35.92,,,,
3313,5/3/22 21:00,1.5,2.177777778,35.92,,,,
3314,5/3/22 21:10,1.2,2.177777778,35.92,,,,
3315,5/3/22 21:20,1.5,2.177777778,35.92,,,,
3316,5/3/22 21:30,1.2,2.177777778,35.92,,,,
3317,5/3/22 21:40,0.8,2.177777778,35.92,,,,
3318,5/3/22 21:50,0.8,2.188888889,35.94,,,,
3319,5/3/22 22:00,1.2,2.177777778,35.92,,,,
3320,5/3/22 22:10,1.2,2.188888889,35.94,,,,
3321,5/3/22 22:20,1.2,2.188888889,35.94,,,,
3322,5/3/22 22:30,0.8,2.188888889,35.94,,,,
3323,5/3/22 22:40,0.8,2.188888889,35.94,,,,
3324,5/3/22 22:50,1.2,2.188888889,35.94,,,,
3325,5/3/22 23:00,1.2,2.188888889,35.94,,,,
3326,5/3/22 23:10,0.8,2.188888889,35.94,,,,
3327,5/3/22 23:20,0.8,2.211111111,35.98,,,,
3328,5/3/22 23:30,1.2,2.177777778,35.92,,,,
3329,5/3/22 23:40,0.8,2.211111111,35.98,,,,
3330,5/3/22 23:50,1.2,2.188888889,35.94,,,,
3331,5/4/22 0:00,1.2,2.188888889,35.94,,,,
3332,5/4/22 0:10,0.8,2.188888889,35.94,,,,
3333,5/4/22 0:20,0.8,2.211111111,35.98,,,,
3334,5/4/22 0:30,0.8,2.188888889,35.94,,,,
3335,5/4/22 0:40,1.2,2.188888889,35.94,,,,
3336,5/4/22 0:50,0.8,2.188888889,35.94,,,,
3337,5/4/22 1:00,0.8,2.188888889,35.94,,,,
3338,5/4/22 1:10,0.8,2.188888889,35.94,,,,
3339,5/4/22 1:20,0.8,2.188888889,35.94,,,,
3340,5/4/22 1:30,1.2,2.188888889,35.94,,,,
3341,5/4/22 1:40,0.8,2.211111111,35.98,,,,
3342,5/4/22 1:50,0.8,2.211111111,35.98,,,,
3343,5/4/22 2:00,0.8,2.211111111,35.98,,,,
3344,5/4/22 2:10,0.8,2.211111111,35.98,,,,
3345,5/4/22 2:20,0.8,2.222222222,36,,,,
3346,5/4/22 2:30,1.2,2.222222222,36,,,,
3347,5/4/22 2:40,0.8,2.211111111,35.98,,,,
3348,5/4/22 2:50,0.8,2.222222222,36,,,,
3349,5/4/22 3:00,0.8,2.222222222,36,,,,
3350,5/4/22 3:10,0.8,2.222222222,36,,,,
3351,5/4/22 3:20,0.8,2.227777778,36.01,,,,
3352,5/4/22 3:30,1.2,2.227777778,36.01,,,,
3353,5/4/22 3:40,0.8,2.222222222,36,,,,
3354,5/4/22 3:50,0.8,2.227777778,36.01,,,,
3355,5/4/22 4:00,0.8,2.222222222,36,,,,
3356,5/4/22 4:10,0.8,2.227777778,36.01,,,,
3357,5/4/22 4:20,0.8,2.227777778,36.01,,,,
3358,5/4/22 4:30,0.8,2.227777778,36.01,,,,
3359,5/4/22 4:40,0.8,2.222222222,36,,,,
3360,5/4/22 4:50,0.8,2.227777778,36.01,,,,
3361,5/4/22 5:00,0.8,2.227777778,36.01,,,,
3362,5/4/22 5:10,0.8,2.227777778,36.01,,,,
3363,5/4/22 5:20,0.8,2.227777778,36.01,,,,
3364,5/4/22 5:30,0.8,2.227777778,36.01,,,,
3365,5/4/22 5:40,0.8,2.25,36.05,,,,
3366,5/4/22 5:50,0.8,2.227777778,36.01,,,,
3367,5/4/22 6:00,0.8,2.25,36.05,,,,
3368,5/4/22 6:10,0.8,2.227777778,36.01,,,,
3369,5/4/22 6:20,0.8,2.227777778,36.01,,,,
3370,5/4/22 6:30,0.8,2.25,36.05,,,,
3371,5/4/22 6:40,0.8,2.25,36.05,,,,
3372,5/4/22 6:50,0.8,2.25,36.05,,,,
3373,5/4/22 7:00,0.8,2.25,36.05,,,,
3374,5/4/22 7:10,0.8,2.25,36.05,,,,
3375,5/4/22 7:20,0.8,2.25,36.05,,,,
3376,5/4/22 7:30,0.8,2.25,36.05,,,,
3377,5/4/22 7:40,0.8,2.25,36.05,,,,
3378,5/4/22 7:50,0.8,2.25,36.05,,,,
3379,5/4/22 8:00,0.8,2.227777778,36.01,,,,
3380,5/4/22 8:10,0.8,2.25,36.05,,,,
3381,5/4/22 8:20,0.8,2.25,36.05,,,,
3382,5/4/22 8:30,0.8,2.227777778,36.01,,,,
3383,5/4/22 8:40,0.8,2.227777778,36.01,,,,
3384,5/4/22 8:50,0.8,2.25,36.05,,,,
3385,5/4/22 9:00,0.8,2.25,36.05,,,,
3386,5/4/22 9:10,0.8,2.227777778,36.01,,,,
3387,5/4/22 9:20,0.8,2.25,36.05,,,,
3388,5/4/22 9:30,0.8,2.25,36.05,,,,
3389,5/4/22 9:40,0.8,2.261111111,36.07,,,,
3390,5/4/22 9:50,0.8,2.261111111,36.07,,,,
3391,5/4/22 10:00,0.8,2.261111111,36.07,,,,
3392,5/4/22 10:10,0.8,2.261111111,36.07,,,,
3393,5/4/22 10:20,0.8,2.261111111,36.07,,,,
3394,5/4/22 10:30,0.8,2.272222222,36.09,,,,
3395,5/4/22 10:40,0.8,2.277777778,36.1,,,,
3396,5/4/22 10:50,0.8,2.272222222,36.09,,,,
3397,5/4/22 11:00,0.8,2.272222222,36.09,,,,
3398,5/4/22 11:10,0.8,2.277777778,36.1,,,,
3399,5/4/22 11:20,0.8,2.277777778,36.1,,,,
3400,5/4/22 11:30,0.8,2.3,36.14,,,,
3401,5/4/22 11:40,0.8,2.277777778,36.1,,,,
3402,5/4/22 11:50,0.8,2.277777778,36.1,,,,
3403,5/4/22 12:00,0.8,2.3,36.14,,,,
3404,5/4/22 12:10,0.8,2.311111111,36.16,,,,
3405,5/4/22 12:20,0.8,2.322222222,36.18,,,,
3406,5/4/22 12:30,0.8,2.327777778,36.19,,,,
3407,5/4/22 12:40,0.8,2.327777778,36.19,,,,
3408,5/4/22 12:50,0.8,2.327777778,36.19,,,,
3409,5/4/22 13:00,0.8,2.322222222,36.18,,,,
3410,5/4/22 13:10,0.8,2.327777778,36.19,,,,
3411,5/4/22 13:20,0.8,2.327777778,36.19,,,,
3412,5/4/22 13:30,0.8,2.35,36.23,,,,
3413,5/4/22 13:40,0.8,2.35,36.23,,,,
3414,5/4/22 13:50,1.2,2.35,36.23,,,,
3415,5/4/22 14:00,0.8,2.35,36.23,,,,
3416,5/4/22 14:10,0.8,2.372222222,36.27,,,,
3417,5/4/22 14:20,0.8,2.372222222,36.27,,,,
3418,5/4/22 14:30,0.8,2.372222222,36.27,,,,
3419,5/4/22 14:40,0.8,2.388888889,36.3,,,,
3420,5/4/22 14:50,0.8,2.388888889,36.3,,,,
3421,5/4/22 15:00,0.8,2.4,36.32,,,,
3422,5/4/22 15:10,0.8,2.4,36.32,,,,
3423,5/4/22 15:20,0.8,2.4,36.32,,,,
3424,5/4/22 15:30,0.8,2.411111111,36.34,,,,
3425,5/4/22 15:40,0.8,2.411111111,36.34,,,,
3426,5/4/22 15:50,0.8,2.411111111,36.34,,,,
3427,5/4/22 16:00,0.8,2.411111111,36.34,,,,
3428,5/4/22 16:10,0.8,2.422222222,36.36,,,,
3429,5/4/22 16:20,0.8,2.422222222,36.36,,,,
3430,5/4/22 16:30,0.8,2.422222222,36.36,,,,
3431,5/4/22 16:40,0.8,2.422222222,36.36,,,,
3432,5/4/22 16:50,0.8,2.438888889,36.39,,,,
3433,5/4/22 17:00,0.8,2.438888889,36.39,,,,
3434,5/4/22 17:10,0.8,2.438888889,36.39,,,,
3435,5/4/22 17:20,0.8,2.438888889,36.39,,,,
3436,5/4/22 17:30,0.8,2.45,36.41,,,,
3437,5/4/22 17:40,0.8,2.438888889,36.39,,,,
3438,5/4/22 17:50,0.8,2.45,36.41,,,,
3439,5/4/22 18:00,0.8,2.45,36.41,,,,
3440,5/4/22 18:10,0.8,2.461111111,36.43,,,,
3441,5/4/22 18:20,0.8,2.45,36.41,,,,
3442,5/4/22 18:30,0.8,2.45,36.41,,,,
3443,5/4/22 18:40,0.8,2.45,36.41,,,,
3444,5/4/22 18:50,0.8,2.461111111,36.43,,,,
3445,5/4/22 19:00,0.8,2.461111111,36.43,,,,
3446,5/4/22 19:10,0.8,2.461111111,36.43,,,,
3447,5/4/22 19:20,0.8,2.477777778,36.46,,,,
3448,5/4/22 19:30,0.8,2.477777778,36.46,,,,
3449,5/4/22 19:40,0.8,2.477777778,36.46,,,,
3450,5/4/22 19:50,0.8,2.477777778,36.46,,,,
3451,5/4/22 20:00,0.8,2.477777778,36.46,,,,
3452,5/4/22 20:10,0.8,2.477777778,36.46,,,,
3453,5/4/22 20:20,0.8,2.477777778,36.46,,,,
3454,5/4/22 20:30,0.8,2.477777778,36.46,,,,
3455,5/4/22 20:40,0.8,2.477777778,36.46,,,,
3456,5/4/22 20:50,0.8,2.477777778,36.46,,,,
3457,5/4/22 21:00,0.8,2.477777778,36.46,,,,
3458,5/4/22 21:10,0.8,2.488888889,36.48,,,,
3459,5/4/22 21:20,0.8,2.477777778,36.46,,,,
3460,5/4/22 21:30,1.1,2.488888889,36.48,,,,
3461,5/4/22 21:40,0.8,2.488888889,36.48,,,,
3462,5/4/22 21:50,0.8,2.488888889,36.48,,,,
3463,5/4/22 22:00,0.8,2.5,36.5,,,,
3464,5/4/22 22:10,0.8,2.488888889,36.48,,,,
3465,5/4/22 22:20,0.8,2.488888889,36.48,,,,
3466,5/4/22 22:30,0.8,2.5,36.5,,,,
3467,5/4/22 22:40,0.8,2.5,36.5,,,,
3468,5/4/22 22:50,0.8,2.5,36.5,,,,
3469,5/4/22 23:00,0.8,2.5,36.5,,,,
3470,5/4/22 23:10,0.8,2.5,36.5,,,,
3471,5/4/22 23:20,0.8,2.5,36.5,,,,
3472,5/4/22 23:30,0.8,2.511111111,36.52,,,,
3473,5/4/22 23:40,0.8,2.5,36.5,,,,
3474,5/4/22 23:50,0.8,2.511111111,36.52,,,,
3475,5/5/22 0:00,0.8,2.5,36.5,,,,
3476,5/5/22 0:10,0.8,2.511111111,36.52,,,,
3477,5/5/22 0:20,0.8,2.511111111,36.52,,,,
3478,5/5/22 0:30,0.8,2.511111111,36.52,,,,
3479,5/5/22 0:40,0.8,2.511111111,36.52,,,,
3480,5/5/22 0:50,0.8,2.5,36.5,,,,
3481,5/5/22 1:00,0.8,2.511111111,36.52,,,,
3482,5/5/22 1:10,0.8,2.511111111,36.52,,,,
3483,5/5/22 1:20,0.8,2.511111111,36.52,,,,
3484,5/5/22 1:30,0.8,2.511111111,36.52,,,,
3485,5/5/22 1:40,0.8,2.511111111,36.52,,,,
3486,5/5/22 1:50,0.8,2.511111111,36.52,,,,
3487,5/5/22 2:00,0.8,2.511111111,36.52,,,,
3488,5/5/22 2:10,0.8,2.511111111,36.52,,,,
3489,5/5/22 2:20,0.8,2.511111111,36.52,,,,
3490,5/5/22 2:30,0.8,2.511111111,36.52,,,,
3491,5/5/22 2:40,0.8,2.511111111,36.52,,,,
3492,5/5/22 2:50,0.8,2.511111111,36.52,,,,
3493,5/5/22 3:00,0.8,2.527777778,36.55,,,,
3494,5/5/22 3:10,0.8,2.511111111,36.52,,,,
3495,5/5/22 3:20,0.8,2.527777778,36.55,,,,
3496,5/5/22 3:30,0.8,2.527777778,36.55,,,,
3497,5/5/22 3:40,0.8,2.527777778,36.55,,,,
3498,5/5/22 3:50,0.8,2.527777778,36.55,,,,
3499,5/5/22 4:00,0.8,2.527777778,36.55,,,,
3500,5/5/22 4:10,0.8,2.527777778,36.55,,,,
3501,5/5/22 4:20,0.8,2.527777778,36.55,,,,
3502,5/5/22 4:30,0.8,2.527777778,36.55,,,,
3503,5/5/22 4:40,0.8,2.527777778,36.55,,,,
3504,5/5/22 4:50,0.8,2.527777778,36.55,,,,
3505,5/5/22 5:00,0.8,2.527777778,36.55,,,,
3506,5/5/22 5:10,0.8,2.538888889,36.57,,,,
3507,5/5/22 5:20,0.8,2.538888889,36.57,,,,
3508,5/5/22 5:30,0.8,2.527777778,36.55,,,,
3509,5/5/22 5:40,0.8,2.538888889,36.57,,,,
3510,5/5/22 5:50,0.4,2.538888889,36.57,,,,
3511,5/5/22 6:00,0.8,2.55,36.59,,,,
3512,5/5/22 6:10,0.8,2.538888889,36.57,,,,
3513,5/5/22 6:20,0.8,2.55,36.59,,,,
3514,5/5/22 6:30,0.8,2.55,36.59,,,,
3515,5/5/22 6:40,0.8,2.572222222,36.63,,,,
3516,5/5/22 6:50,0.8,2.55,36.59,,,,
3517,5/5/22 7:00,0.8,2.55,36.59,,,,
3518,5/5/22 7:10,0.8,2.572222222,36.63,,,,
3519,5/5/22 7:20,0.8,2.572222222,36.63,,,,
3520,5/5/22 7:30,0.4,2.572222222,36.63,,,,
3521,5/5/22 7:40,0.8,2.577777778,36.64,,,,
3522,5/5/22 7:50,0.4,2.577777778,36.64,,,,
3523,5/5/22 8:00,0.8,2.577777778,36.64,,,,
3524,5/5/22 8:10,0.8,2.577777778,36.64,,,,
3525,5/5/22 8:20,0.8,2.588888889,36.66,,,,
3526,5/5/22 8:30,0.8,2.588888889,36.66,,,,
3527,5/5/22 8:40,0.8,2.588888889,36.66,,,,
3528,5/5/22 8:50,0.8,2.6,36.68,,,,
3529,5/5/22 9:00,0.8,2.6,36.68,,,,
3530,5/5/22 9:10,0.8,2.622222222,36.72,,,,
3531,5/5/22 9:20,0.8,2.622222222,36.72,,,,
3532,5/5/22 9:30,0.8,2.627777778,36.73,,,,
3533,5/5/22 9:40,0.8,2.627777778,36.73,,,,
3534,5/5/22 9:50,0.8,2.627777778,36.73,,,,
3535,5/5/22 10:00,0.8,2.627777778,36.73,,,,
3536,5/5/22 10:10,0.8,2.638888889,36.75,,,,
3537,5/5/22 10:20,0.8,2.638888889,36.75,,,,
3538,5/5/22 10:30,0.8,2.638888889,36.75,,,,
3539,5/5/22 10:40,0.8,2.65,36.77,,,,
3540,5/5/22 10:50,0.8,2.638888889,36.75,,,,
3541,5/5/22 11:00,0.8,2.65,36.77,,,,
3542,5/5/22 11:10,0.8,2.672222222,36.81,,,,
3543,5/5/22 11:20,0.8,2.672222222,36.81,,,,
3544,5/5/22 11:30,0.8,2.672222222,36.81,,,,
3545,5/5/22 11:40,0.8,2.672222222,36.81,,,,
3546,5/5/22 11:50,0.8,2.677777778,36.82,,,,
3547,5/5/22 12:00,0.8,2.688888889,36.84,,,,
3548,5/5/22 12:10,0.8,2.677777778,36.82,,,,
3549,5/5/22 12:20,0.4,2.688888889,36.84,,,,
3550,5/5/22 12:30,0.8,2.688888889,36.84,,,,
3551,5/5/22 12:40,0.8,2.688888889,36.84,,,,
3552,5/5/22 12:50,0.8,2.711111111,36.88,,,,
